,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,y
1295,1,1,0,0,0,1,0,1,1,0,1,0,0,22.334
1296,1,1,0,0,1,0,1,0,0,1,1,0,1,24.381
1297,0,1,0,1,0,0,0,0,1,1,1,1,0,32.19
1298,1,0,1,0,1,1,1,0,1,1,1,0,1,24.438
1299,0,0,0,1,0,0,0,0,1,1,0,0,0,22.666
1300,1,0,0,1,0,0,1,1,0,1,1,1,0,32.14
1301,1,1,0,0,1,0,1,0,1,1,0,1,0,31.983
1302,0,1,0,1,0,0,1,0,0,1,1,0,0,22.803
1303,1,1,0,0,0,0,0,1,0,1,0,1,0,31.937
1304,1,1,1,0,0,0,1,0,1,0,0,1,1,33.388
1305,0,0,0,0,1,1,1,0,1,0,1,1,0,31.832
1306,1,0,1,1,0,0,1,0,1,1,1,0,0,23.023
1307,0,1,1,1,0,1,1,1,0,1,1,1,1,34.205
1308,1,1,0,0,0,0,1,1,0,0,1,1,1,33.626
1309,1,1,1,1,1,0,1,0,1,0,0,1,1,33.772
1310,1,0,1,1,1,0,0,0,1,1,1,1,1,34.179
1311,1,1,0,1,1,1,1,0,1,1,0,0,0,23.022
1312,0,0,1,0,0,0,1,0,1,0,0,1,0,31.714
1313,0,0,1,0,1,1,0,1,1,1,0,0,1,24.583
1314,1,0,1,0,0,0,0,1,1,0,0,1,1,33.422
1315,1,0,0,0,0,0,1,1,0,1,1,0,0,22.655
1316,1,1,1,0,0,1,0,1,1,1,0,0,1,24.376
1317,0,1,0,0,0,0,0,1,1,1,1,0,1,24.398
1318,1,1,1,1,0,0,1,1,1,0,0,1,0,31.844
1319,0,0,1,1,1,0,1,0,0,0,1,1,1,33.548
1320,1,0,1,0,0,0,0,1,0,1,1,0,1,24.372
1321,0,0,0,0,1,0,1,1,0,0,1,1,0,31.561
1322,0,0,1,0,1,1,0,1,0,1,1,1,1,33.865
1323,0,1,1,0,0,0,1,1,0,1,0,1,1,33.739
1324,1,1,1,1,0,0,0,0,1,1,0,1,0,32.106
1325,1,1,1,0,0,1,1,1,1,1,1,0,1,24.461
1326,1,0,1,0,0,0,0,1,1,1,1,0,0,22.702
1327,1,0,0,0,0,0,1,1,0,0,0,0,0,22.21
1328,1,1,0,1,0,0,0,1,1,0,1,1,1,33.557
1329,0,1,0,0,0,1,1,1,0,1,0,1,0,31.948
1330,1,1,0,0,1,1,1,1,0,0,1,1,0,32.012
1331,1,0,0,0,0,1,0,0,1,0,1,1,1,33.625
1332,1,1,1,0,0,1,0,0,0,0,0,0,1,24.187
1333,0,0,0,0,1,1,1,0,1,0,1,0,0,22.473
1334,1,0,0,0,0,0,1,1,0,1,1,0,1,24.593
1335,1,0,1,1,1,0,1,0,0,1,0,0,1,24.669
1336,1,1,0,0,1,0,0,0,1,0,0,0,1,24.173
1337,1,0,0,0,0,0,0,1,1,0,1,1,0,31.846
1338,0,0,1,0,1,0,0,0,0,0,0,1,1,33.569
1339,1,0,0,0,1,0,0,1,0,0,0,0,0,22.254
1340,0,0,0,0,1,1,0,1,1,0,0,1,0,31.597
1341,1,1,1,0,0,0,0,0,0,0,0,1,0,31.545
1342,1,0,0,0,0,1,0,1,1,1,0,1,1,33.786
1343,1,1,1,1,0,1,1,1,1,1,1,1,1,34.061
1344,1,1,0,1,0,1,0,1,0,0,0,0,1,24.156
1345,0,1,1,0,1,1,0,0,1,0,1,1,1,33.436
1346,0,0,1,0,1,0,1,1,1,0,1,1,1,33.468
1347,1,1,1,1,1,0,0,0,1,0,0,0,0,22.415
1348,0,1,1,0,1,1,1,1,0,0,0,0,0,22.282
1349,0,1,0,0,1,0,0,0,0,0,0,1,0,31.506
1350,0,0,0,0,1,0,0,1,0,1,1,1,1,33.767
1351,0,1,0,1,0,0,0,1,0,1,1,1,1,33.916
1352,0,1,1,0,0,1,0,1,1,0,1,0,1,24.06
1353,1,0,0,1,0,0,1,0,0,1,1,1,1,33.891
1354,1,1,1,0,1,0,0,1,1,1,1,0,1,24.436
1355,1,0,1,1,0,0,0,0,1,1,1,1,0,32.401
1356,1,1,1,0,0,0,1,0,1,1,1,1,0,32.077
1357,1,1,0,0,0,1,1,0,0,0,0,0,1,24.184
1358,0,0,0,1,1,1,1,1,0,0,1,0,1,24.356
1359,0,1,1,1,1,1,1,0,1,1,0,0,0,23.038
1360,0,1,1,1,0,1,1,1,1,0,1,1,1,33.835
1361,1,0,0,1,0,0,0,1,0,0,1,1,1,33.735
1362,1,1,0,0,0,0,0,1,1,1,1,1,1,34.062
1363,1,0,0,1,0,0,1,0,1,0,1,1,1,33.804
1364,1,0,0,0,1,1,1,1,1,1,0,0,0,22.841
1365,0,0,0,0,1,1,0,1,0,1,1,0,0,22.791
1366,0,1,1,0,0,0,0,0,1,1,0,1,1,33.718
1367,1,1,0,0,0,1,0,0,1,1,0,0,0,22.657
1368,0,0,1,1,1,0,1,0,1,0,0,0,1,24.111
1369,1,0,0,0,1,0,1,0,1,0,1,1,0,31.609
1370,0,0,0,0,0,1,1,0,1,0,0,1,1,33.274
1371,1,0,0,0,0,1,0,0,1,1,0,0,0,22.615
1372,0,0,0,1,1,0,0,0,0,1,0,1,1,33.736
1373,1,1,0,1,1,1,0,0,0,1,1,0,0,22.801
1374,0,1,0,1,0,1,1,0,0,1,1,0,0,22.812
1375,1,0,0,1,0,1,1,0,1,0,0,0,1,24.132
1376,1,1,1,0,0,0,0,0,1,1,1,1,1,33.807
1377,0,1,1,0,1,0,1,0,0,0,0,0,0,22.229
1378,0,1,0,0,1,0,0,1,0,1,0,0,1,24.308
1379,0,1,0,0,0,0,0,1,1,0,1,1,1,33.426
1380,1,1,1,1,1,0,1,0,0,1,1,1,0,32.22
1381,0,1,1,1,1,1,0,0,1,0,0,1,0,31.738
1382,0,1,0,1,0,0,1,0,1,1,1,0,1,24.722
1383,0,0,0,0,1,0,0,0,1,0,0,0,0,22.353
1384,1,1,1,1,1,1,1,1,0,0,1,0,1,24.463
1385,0,1,1,1,0,1,1,1,0,0,1,1,1,33.781
1386,0,1,0,1,1,0,1,1,1,0,0,1,0,31.922
1387,0,1,1,0,0,0,1,1,0,1,0,1,0,32.173
1388,0,1,0,1,0,0,0,1,1,0,1,0,0,22.644
1389,0,1,0,1,1,0,1,1,1,1,1,0,0,23.062
1390,1,1,0,1,1,0,1,1,0,0,1,1,1,33.749
1391,1,0,1,1,0,1,0,0,0,1,1,1,0,32.302
1392,0,0,1,1,0,1,0,1,1,0,0,0,1,24.266
1393,1,0,1,1,0,0,0,0,0,1,1,0,0,22.777
1394,0,1,1,1,1,0,1,1,0,1,0,0,1,24.478
1395,1,1,0,1,1,1,0,0,1,0,1,1,1,33.584
1396,0,1,1,1,1,0,1,0,1,0,1,1,0,31.821
1397,0,0,1,0,0,0,0,1,0,0,1,0,0,22.265
1398,1,0,1,0,1,1,1,1,0,0,0,1,0,31.628
1399,0,1,1,1,1,0,1,0,0,0,1,0,1,24.173
1400,0,0,0,1,0,0,0,1,1,1,0,0,0,22.719
1401,1,0,0,1,1,0,1,0,0,1,0,1,1,33.818
1402,0,0,0,0,1,0,0,1,1,1,1,1,0,31.969
1403,0,1,0,1,0,0,1,1,0,0,0,1,1,33.501
1404,0,1,0,1,1,0,0,1,0,1,0,0,1,24.504
1405,1,1,0,1,0,1,1,0,1,0,1,0,0,22.491
1406,0,0,0,1,0,1,1,0,1,1,0,0,1,24.442
1407,0,1,0,1,1,0,1,0,0,1,0,1,1,34.09
1408,1,1,1,1,1,0,0,1,0,1,0,0,0,23.001
1409,0,1,0,0,1,0,0,0,0,1,0,1,1,33.951
1410,0,1,0,0,1,1,0,1,0,1,0,1,0,32.174
1411,1,1,0,1,1,1,1,0,1,0,0,0,1,24.385
1412,0,1,0,0,1,0,1,0,1,0,1,1,1,33.684
1413,0,1,1,0,0,0,1,0,1,1,1,0,1,24.59
1414,1,1,1,0,1,0,1,0,0,0,0,1,0,31.781
1415,1,0,0,0,1,1,0,1,1,0,0,1,1,33.452
1416,0,0,0,0,0,0,0,1,0,1,1,0,0,22.614
1417,1,1,0,0,1,0,0,0,0,0,0,1,0,31.566
1418,1,0,0,1,1,1,1,0,0,0,1,0,0,22.422
1419,0,1,1,1,0,0,1,0,1,1,1,1,1,33.951
1420,1,0,1,1,1,0,0,1,1,0,0,0,1,24.164
1421,0,0,1,1,0,1,0,0,1,1,1,1,0,32.221
1422,1,1,0,1,1,1,1,1,1,1,1,0,1,24.598
1423,1,0,0,1,1,0,0,1,1,0,1,1,1,33.539
1424,0,0,1,0,0,0,1,0,1,1,1,1,1,33.807
1425,0,0,1,1,0,1,0,0,0,1,1,1,1,33.937
1426,0,0,1,1,1,1,1,0,1,1,0,0,0,22.809
1427,0,1,1,1,0,0,0,0,1,0,0,0,0,22.375
1428,1,1,0,0,0,0,0,0,0,0,1,1,1,33.396
1429,0,0,1,1,0,0,1,0,0,0,1,0,0,22.397
1430,0,0,1,0,1,0,0,0,0,0,1,0,1,24.183
1431,0,0,0,0,0,0,0,0,1,0,1,1,1,33.51
1432,0,0,1,1,1,1,1,1,0,0,0,1,1,33.753
1433,0,0,1,0,1,0,0,0,1,0,0,1,1,33.555
1434,0,1,1,1,0,1,1,0,1,1,1,1,0,32.403
1435,0,1,1,0,1,1,1,1,0,0,1,1,0,31.865
1436,1,0,1,1,1,1,0,1,0,1,1,1,0,32.415
1437,1,1,1,0,1,0,1,1,1,1,0,0,1,24.533
1438,0,1,0,1,0,0,1,0,1,0,1,1,1,33.635
1439,1,0,0,1,1,1,0,0,1,0,0,1,0,31.762
1440,0,0,1,0,1,0,0,0,0,1,1,1,0,31.958
1441,1,1,0,0,0,1,1,1,1,1,0,0,0,22.7
1442,1,1,1,1,0,0,0,0,0,1,0,1,0,32.079
1443,1,0,1,1,1,0,1,1,0,0,0,1,0,31.698
1444,1,0,0,0,0,0,0,1,0,0,0,1,1,33.325
1445,0,1,0,0,0,0,0,1,1,0,1,0,1,24.058
1446,0,1,0,0,0,1,0,0,0,0,0,0,0,22.212
1447,0,1,0,0,0,0,1,1,0,0,1,0,1,24.022
1448,1,1,1,0,1,0,0,1,1,0,1,1,0,31.693
1449,1,1,1,1,1,1,0,1,1,0,0,1,1,33.605
1450,1,1,1,1,0,0,1,0,0,0,1,1,1,33.543
1451,1,0,1,0,1,0,1,1,0,0,1,0,1,24.041
1452,0,0,1,0,0,1,0,1,1,0,0,0,1,23.983
1453,0,1,0,0,1,0,0,1,0,1,1,1,0,32.036
1454,0,1,0,1,1,1,1,1,0,1,1,1,1,34.016
1455,1,1,1,1,0,0,0,0,0,1,1,1,0,32.338
1456,1,0,0,0,0,0,1,1,0,0,0,0,1,24.167
1457,0,1,0,1,1,0,0,0,1,0,1,1,1,33.787
1458,1,1,0,0,0,0,1,1,1,1,0,1,0,32.241
1459,0,1,0,1,1,0,1,1,1,0,0,1,1,33.765
1460,0,1,0,0,0,1,0,1,0,1,0,1,0,32.208
1461,1,1,0,0,1,0,0,1,1,0,0,1,0,31.837
1462,1,0,0,0,1,1,1,1,1,0,1,0,0,22.566
1463,1,0,0,1,0,1,1,1,1,0,0,1,1,33.745
1464,0,0,1,1,0,1,0,1,0,1,1,1,0,32.245
1465,1,1,1,0,1,1,1,0,1,1,0,0,1,24.435
1466,1,0,1,0,1,0,0,1,0,1,0,0,1,24.348
1467,1,1,0,0,0,1,1,1,0,1,0,0,1,24.366
1468,0,0,0,1,0,0,1,0,0,1,0,0,1,24.373
1469,0,1,1,0,1,1,0,0,1,0,0,0,1,24.02
1470,0,1,0,0,0,1,0,1,0,1,1,0,0,22.712
1471,1,1,1,0,1,0,1,0,0,1,1,0,0,22.683
1472,0,0,0,1,1,1,1,1,0,1,0,1,0,32.056
1473,0,1,0,1,0,0,0,0,0,0,1,1,1,33.492
1474,0,0,0,1,1,0,0,0,0,1,0,0,1,24.394
1475,1,0,1,1,0,1,1,1,1,0,1,1,0,31.803
1476,1,1,1,0,1,1,0,0,1,0,1,0,1,24.092
1477,1,0,1,0,1,0,1,1,0,1,0,1,1,33.75
1478,1,1,1,1,1,1,0,0,0,0,0,0,0,22.421
1479,0,0,1,1,0,0,1,1,1,1,0,0,0,22.98
1480,1,1,1,1,1,1,1,1,1,1,1,0,0,23.118
1481,1,1,0,1,0,1,0,1,1,1,0,1,1,34.139
1482,1,1,1,1,0,1,0,1,0,1,0,1,1,34.22
1483,1,1,0,0,0,1,0,0,0,0,0,1,0,31.793
1484,1,0,0,1,0,1,0,0,0,1,0,0,1,24.615
1485,1,1,0,0,1,0,0,1,1,0,0,0,0,22.362
1486,0,1,0,0,1,1,0,0,0,0,0,0,0,22.337
1487,0,1,0,0,1,1,0,0,1,1,1,0,0,22.688
1488,1,1,1,0,1,0,1,0,1,1,1,1,1,33.846
1489,1,1,1,0,1,1,0,0,1,0,1,1,1,33.452
1490,0,1,0,1,1,0,0,1,1,1,0,0,0,22.798
1491,0,1,0,1,1,1,1,0,1,0,1,0,0,22.475
1492,0,1,0,0,1,0,0,1,0,0,0,0,0,22.204
1493,0,0,0,1,1,0,1,0,0,0,0,1,0,31.567
1494,1,0,0,0,1,0,1,0,0,1,0,0,0,22.586
1495,1,0,0,0,1,1,0,0,1,0,1,1,0,31.638
1496,0,1,0,0,1,0,1,0,0,1,1,1,1,33.753
1497,0,0,1,0,1,1,0,1,0,1,1,0,0,22.671
1498,1,0,1,1,0,1,1,1,1,1,1,1,0,32.251
1499,1,1,1,0,1,0,1,0,1,1,1,0,0,22.723
1500,0,1,0,1,0,1,0,0,1,1,1,0,1,24.732
1501,0,1,0,0,1,0,0,0,0,1,1,1,1,33.955
1502,1,0,1,0,1,1,0,0,1,1,1,1,0,32.288
1503,1,1,1,0,0,1,1,0,1,1,1,1,0,32.275
1504,1,0,0,0,1,1,1,1,0,1,1,1,1,34.025
1505,1,0,1,1,1,1,1,0,1,0,1,1,1,33.809
1506,1,1,1,0,1,1,1,0,0,0,1,1,1,33.726
1507,1,1,0,1,1,1,1,1,1,0,1,0,1,24.489
1508,1,1,0,0,1,1,0,0,0,0,1,1,0,31.874
1509,1,0,0,1,0,1,0,1,0,1,0,1,1,33.968
1510,0,1,0,1,0,1,1,1,0,1,1,1,0,32.339
1511,1,1,1,1,0,0,0,0,0,0,0,1,1,33.528
1512,1,0,1,1,0,1,1,1,0,0,1,0,1,24.2
1513,0,1,0,1,1,0,1,0,0,1,1,1,1,33.914
1514,0,0,0,1,0,0,0,0,0,0,1,0,0,22.331
1515,1,1,1,0,0,0,0,1,1,1,1,1,1,33.855
1516,0,1,1,0,1,0,1,1,1,0,1,1,0,31.712
1517,1,1,1,1,0,1,0,1,0,1,0,1,0,32.126
1518,1,1,1,1,1,1,0,0,0,0,0,0,1,24.131
1519,0,1,1,0,1,1,1,1,1,0,0,0,0,22.32
1520,0,1,1,0,1,1,0,0,1,0,0,1,0,31.598
1521,1,0,1,0,0,0,1,1,0,1,0,1,0,31.953
1522,1,1,1,0,1,0,1,0,0,0,1,1,0,31.645
1523,0,0,0,0,1,1,0,0,0,0,0,0,1,23.892
1524,0,1,1,1,0,1,0,1,1,1,0,1,1,34.171
1525,1,0,0,1,1,0,1,0,0,1,0,1,0,32.285
1526,1,0,1,1,1,0,1,0,1,1,1,1,1,34.205
1527,1,0,0,1,0,0,1,1,1,0,1,1,0,32.008
1528,0,1,1,1,0,1,1,0,0,0,1,1,0,32.025
1529,1,0,0,1,0,0,0,1,0,0,0,0,0,22.532
1530,0,0,1,0,0,0,0,0,1,1,1,1,1,33.973
1531,0,1,0,1,1,1,1,0,1,1,0,0,0,22.859
1532,0,1,0,1,0,1,1,0,0,0,1,0,1,24.172
1533,0,0,1,0,0,1,0,1,0,1,0,0,0,22.607
1534,0,1,1,0,1,0,0,0,0,0,0,1,1,33.287
1535,0,1,0,0,0,0,1,0,0,1,1,1,0,32.009
1536,0,1,0,0,0,0,0,0,0,1,1,0,1,24.354
1537,1,1,1,1,0,1,0,0,1,1,1,1,1,33.966
1538,1,1,0,0,1,1,1,1,0,1,0,1,1,33.783
1539,0,1,1,1,1,0,1,1,1,0,0,0,0,22.429
1540,0,1,0,1,0,0,0,0,1,0,0,1,0,31.717
1541,0,1,0,1,0,1,1,1,1,0,1,1,0,31.832
1542,1,1,0,1,1,1,1,0,1,1,0,1,0,32.144
1543,1,1,1,0,1,0,1,0,0,1,0,1,0,31.976
1544,0,0,0,1,0,0,0,1,1,0,1,0,1,24.133
1545,1,1,1,1,0,0,1,0,1,1,0,0,1,24.501
1546,1,0,1,0,1,1,1,0,0,0,1,1,0,31.654
1547,0,0,1,1,0,0,1,1,1,0,0,1,1,33.514
1548,1,0,0,0,0,1,1,1,0,1,1,1,1,34.066
1549,1,1,1,0,1,1,0,0,0,1,1,0,1,24.627
1550,1,0,1,0,0,1,0,0,0,1,0,0,0,22.805
1551,0,0,0,0,1,0,1,1,0,0,1,0,1,24.205
1552,0,1,1,1,1,0,0,0,0,0,0,1,1,33.715
1553,0,1,0,0,0,0,0,0,0,0,0,1,0,31.72
1554,1,0,1,0,1,1,0,0,1,1,1,0,1,24.623
1555,1,1,1,1,1,1,0,1,0,0,1,0,0,22.652
1556,1,0,1,0,1,1,1,0,1,1,1,0,1,24.594
1557,0,1,1,1,1,0,1,0,1,0,1,1,0,31.829
1558,1,0,0,0,1,1,0,1,0,1,0,1,0,31.977
1559,1,0,0,1,1,1,0,1,0,1,1,1,0,32.14
1560,0,1,1,1,0,1,0,1,0,1,0,1,1,33.955
1561,1,1,0,1,0,1,0,1,0,0,0,1,0,31.72
1562,0,0,0,0,1,1,1,1,0,1,1,0,0,22.631
1563,1,1,1,1,0,1,0,1,0,1,1,0,1,24.556
1564,0,1,0,1,1,0,1,1,0,1,1,1,1,34.027
1565,0,0,0,1,1,0,0,0,1,1,0,1,0,31.988
1566,1,1,0,1,0,0,0,1,1,1,1,1,1,33.943
1567,1,1,0,0,0,1,0,1,1,0,1,1,0,31.682
1568,0,0,0,1,1,0,1,1,1,1,0,1,1,33.827
1569,1,1,1,1,1,1,1,0,0,1,1,0,0,23.067
1570,1,1,1,0,0,0,1,1,1,1,0,1,0,32.212
1571,1,1,0,1,1,0,1,1,1,0,0,0,1,24.374
1572,0,0,1,0,1,1,1,0,1,0,0,0,0,22.461
1573,1,1,1,0,0,0,0,1,1,0,1,1,1,33.737
1574,0,1,0,0,0,0,0,1,1,0,0,1,1,33.558
1575,1,1,1,0,1,0,1,0,0,1,1,1,0,32.202
1576,1,1,0,1,0,1,0,1,1,0,0,0,1,24.164
1577,0,1,1,1,0,0,1,1,0,1,1,1,0,32.207
1578,0,0,1,0,0,0,0,0,0,1,0,0,0,22.554
1579,0,0,0,1,0,1,1,0,1,1,0,0,0,22.703
1580,0,1,1,1,0,1,1,1,0,1,0,1,1,33.895
1581,0,1,0,0,1,1,1,1,0,1,1,0,1,24.419
1582,0,0,1,0,1,1,0,1,0,0,1,1,1,33.392
1583,0,0,1,1,0,0,0,0,0,0,1,0,1,24.087
1584,1,0,0,0,1,0,0,1,1,1,0,0,0,22.628
1585,1,0,1,1,1,0,0,1,0,0,0,0,1,24.115
1586,0,0,1,0,0,0,1,1,1,0,0,1,0,31.557
1587,1,0,0,1,0,1,0,0,0,1,1,0,1,24.491
1588,1,0,0,1,0,0,1,0,1,0,0,1,1,33.489
1589,0,1,0,1,0,1,1,0,1,0,1,0,1,24.224
1590,1,1,0,0,0,1,0,1,1,0,0,0,0,22.28
1591,1,0,1,1,1,0,1,1,0,0,0,1,1,33.462
1592,0,1,1,1,1,1,0,0,1,0,1,1,0,32.037
1593,0,0,0,0,0,1,1,0,0,1,0,1,0,32.111
1594,0,1,1,1,1,0,0,1,0,0,0,0,1,24.324
1595,0,0,1,1,0,1,1,1,1,0,1,1,1,34.126
1596,0,0,0,1,1,0,1,1,1,1,0,0,0,22.982
1597,1,0,1,1,1,0,0,0,0,0,1,0,0,22.654
1598,0,0,1,1,1,0,0,0,1,1,1,1,1,34.182
1599,1,1,1,1,0,1,1,0,1,0,0,1,0,31.934
1600,1,1,0,1,0,0,1,0,0,1,1,0,0,22.973
1601,0,0,0,1,0,1,1,1,0,1,1,0,1,24.512
1602,0,1,1,0,0,0,0,1,1,1,1,0,1,24.466
1603,0,1,0,1,1,1,1,0,0,1,0,1,1,33.868
1604,1,1,1,1,1,1,0,1,0,0,0,1,0,31.756
1605,1,0,1,0,0,0,0,1,0,1,1,0,1,24.408
1606,1,0,1,1,0,0,1,1,1,0,0,0,1,24.158
1607,1,1,1,1,0,1,1,1,0,0,0,0,1,24.168
1608,0,1,0,0,0,1,0,1,0,1,1,0,0,22.687
1609,1,1,1,0,0,0,0,1,0,1,1,0,0,22.692
1610,0,0,1,1,0,1,0,0,1,0,1,0,1,24.197
1611,1,1,1,0,0,0,0,0,1,0,1,0,0,22.283
1612,0,0,1,1,0,0,0,0,0,1,0,1,0,32.023
1613,0,0,1,1,0,0,0,0,1,1,0,1,0,32.097
1614,0,1,1,1,0,0,0,1,0,0,0,1,1,33.507
1615,1,0,0,1,0,0,0,0,0,1,1,0,1,24.662
1616,0,1,1,0,1,1,0,1,0,0,0,0,1,24.187
1617,1,0,1,0,1,0,0,1,1,1,1,0,1,24.649
1618,0,0,0,1,1,1,0,0,0,1,0,1,0,32.267
1619,0,1,1,0,1,0,1,0,1,0,0,1,0,31.805
1620,1,0,1,1,1,0,0,1,0,0,1,0,0,22.639
1621,1,1,1,1,0,0,1,0,1,0,0,1,0,31.955
1622,1,1,1,0,1,0,1,1,1,1,1,0,0,22.859
1623,1,0,0,0,1,0,0,1,1,0,1,0,0,22.465
1624,1,0,1,0,0,0,1,1,0,0,1,1,0,31.608
1625,0,0,0,1,1,0,0,0,1,1,0,1,1,33.826
1626,1,0,0,1,0,0,1,0,1,1,1,1,1,34.017
1627,1,1,1,0,0,0,1,0,0,0,1,0,0,22.285
1628,1,0,0,1,1,0,1,0,1,0,0,1,1,33.488
1629,1,0,1,0,0,0,1,1,0,0,1,1,0,31.624
1630,0,1,1,1,0,0,1,1,1,1,0,0,1,24.515
1631,0,0,0,1,0,1,1,0,0,1,0,1,1,33.809
1632,0,0,1,0,1,1,1,1,0,1,0,1,1,33.751
1633,1,0,1,1,0,1,0,1,1,0,0,1,1,33.541
1634,0,0,0,0,1,1,1,0,0,1,1,0,0,22.628
1635,0,1,0,0,1,0,1,1,0,1,0,0,0,22.606
1636,0,0,1,1,0,1,1,0,1,1,0,1,0,32.083
1637,1,0,1,1,1,0,0,1,0,1,0,0,1,24.492
1638,0,0,0,1,1,0,0,0,1,1,0,0,1,24.628
1639,1,0,0,0,0,0,0,1,1,1,0,0,0,22.821
1640,1,1,1,0,1,0,0,1,1,0,1,1,1,33.7
1641,1,1,0,1,1,0,0,0,0,1,0,1,0,32.298
1642,0,0,0,0,1,0,0,1,0,0,1,0,1,24.177
1643,0,0,1,0,0,0,0,0,1,0,0,1,0,31.735
1644,0,0,1,0,0,1,1,0,1,0,0,1,1,33.56
1645,0,0,0,0,1,1,1,0,0,0,0,0,1,24.091
1646,0,1,1,0,0,0,1,1,0,1,0,0,0,22.807
1647,0,0,0,1,1,1,0,0,0,1,1,1,1,33.958
1648,0,0,1,1,1,0,0,1,0,0,1,0,1,24.163
1649,1,1,0,0,1,1,0,1,0,0,1,0,1,24.068
1650,1,0,1,0,0,0,0,0,1,0,1,0,1,24.025
1651,0,1,1,0,0,1,1,1,0,1,0,0,0,22.655
1652,1,0,0,0,1,0,0,1,0,1,0,0,0,22.592
1653,1,1,1,1,1,0,1,1,1,1,1,1,0,32.217
1654,1,0,0,0,1,0,0,1,0,0,1,0,1,24.013
1655,0,1,1,0,0,0,1,0,1,0,0,0,1,23.981
1656,1,0,0,0,1,0,0,0,1,0,0,1,1,33.341
1657,0,0,1,1,0,1,1,1,1,1,1,1,1,33.996
1658,0,1,0,0,0,0,1,0,1,0,1,1,1,33.427
1659,0,1,0,0,1,0,0,0,0,0,0,0,1,23.941
1660,1,0,1,0,1,1,0,0,1,0,0,1,0,31.61
1661,1,1,1,1,1,1,0,0,1,0,1,0,1,24.223
1662,0,1,0,0,1,0,0,0,0,0,0,0,0,22.416
1663,0,0,1,1,0,1,1,1,1,0,1,1,0,32.055
1664,1,0,1,0,0,0,1,0,1,0,0,1,0,31.783
1665,0,0,1,1,1,1,1,1,1,0,1,1,1,33.842
1666,0,0,0,1,0,1,0,1,1,0,0,1,1,33.677
1667,1,1,0,1,0,1,1,1,0,0,0,0,1,24.31
1668,1,0,1,0,0,1,1,0,0,0,1,1,0,31.814
1669,1,0,1,0,1,0,0,0,1,1,0,0,0,22.62
1670,1,1,1,0,1,1,1,0,1,0,0,0,1,24.045
1671,0,0,0,0,1,0,1,0,1,0,1,1,0,31.614
1672,1,0,0,0,0,0,1,1,1,0,0,0,0,22.245
1673,1,1,0,1,1,1,0,1,1,1,1,1,0,32.228
1674,1,0,1,0,1,1,1,0,1,0,0,1,1,33.414
1675,0,1,1,0,0,0,0,1,0,0,1,0,1,24.017
1676,1,0,0,1,0,1,0,1,1,0,0,0,1,24.12
1677,1,0,0,0,0,1,0,0,0,0,0,0,0,22.18
1678,1,0,0,1,0,0,0,1,0,0,1,1,0,31.722
1679,0,1,1,1,1,0,0,1,0,1,1,0,1,24.553
1680,1,0,0,0,1,1,0,0,1,0,1,0,1,24.043
1681,1,1,0,0,0,1,0,1,0,1,0,0,0,22.625
1682,1,1,1,0,1,0,1,0,0,1,0,0,0,22.612
1683,1,1,1,0,0,0,0,1,1,0,1,1,0,31.941
1684,0,1,1,1,0,0,1,1,1,1,0,0,1,24.717
1685,0,0,0,0,1,1,1,0,0,1,1,0,1,24.527
1686,1,1,0,0,1,0,0,1,0,0,1,0,0,22.502
1687,0,0,1,1,1,0,1,1,1,0,1,1,0,32.059
1688,0,1,1,0,1,0,0,0,1,0,1,1,1,33.669
1689,0,1,0,0,0,1,0,0,1,1,0,0,1,24.545
1690,1,1,1,1,0,1,1,1,0,0,0,0,0,22.616
1691,0,1,1,1,1,1,0,0,1,0,0,0,1,24.367
1692,0,0,1,1,0,0,1,1,0,0,1,0,0,22.511
1693,0,0,0,0,1,0,1,1,1,1,1,1,1,33.861
1694,1,0,0,1,1,0,1,0,1,0,1,1,0,31.803
1695,0,1,0,0,0,1,0,1,1,1,1,0,0,22.73
1696,1,0,1,0,1,0,1,0,1,0,1,0,1,24.071
1697,1,1,0,0,0,0,1,1,1,1,0,1,0,31.986
1698,1,1,1,1,0,1,0,0,0,1,0,1,1,33.892
1699,0,0,1,0,1,1,1,1,0,0,0,1,0,31.59
1700,0,1,0,0,0,1,0,0,0,0,1,0,1,24.014
1701,0,0,1,1,0,0,0,1,1,0,0,1,1,33.463
1702,1,1,1,0,0,1,0,1,1,1,0,0,1,24.378
1703,0,1,0,1,0,1,1,1,1,0,1,1,0,31.831
1704,1,0,0,0,0,1,0,1,0,0,1,0,1,24.041
1705,0,0,1,1,0,1,1,1,0,1,1,0,1,24.539
1706,0,1,0,0,0,0,0,0,1,1,1,0,1,24.371
1707,1,1,1,0,1,0,1,1,0,0,1,1,0,31.691
1708,1,0,0,1,1,1,1,0,0,1,1,1,1,34.195
1709,1,0,1,0,0,0,0,1,0,0,1,0,0,22.479
1710,1,1,1,0,1,1,1,0,1,1,0,0,0,22.904
1711,0,0,1,1,0,1,0,1,1,1,1,0,0,23.065
1712,0,0,1,0,1,1,0,1,0,0,0,1,0,31.836
1713,1,1,0,0,0,0,1,0,0,0,1,0,1,24.199
1714,0,0,1,1,1,1,1,1,0,0,1,0,0,22.517
1715,0,1,0,0,0,1,0,1,0,1,1,0,1,24.475
1716,0,0,0,0,0,0,1,0,1,0,1,1,0,31.583
