y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17
39.881,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
39.544,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1
39.733,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
29.474,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0
39.055,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0
29.416,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
29.15,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
38.75,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0
36.842,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
28.792,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
27.389,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29.127,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1
30.063,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
28.991,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1
36.785,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
39.298,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1
39.463,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
27.295,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
36.78,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1
27.829,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
28.073,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0
38.889,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
27.416,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
38.857,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1
37.428,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
28.164,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0
27.707,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
36.557,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0
40.015,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1
28.027,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1
27.026,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
28.898,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
29.675,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
29.392,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0
27.894,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
27.857,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1
29.569,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1
29.198,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
28.568,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
37.628,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
37.224,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
39.183,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1
39.534,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
37.33,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
36.94,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
27.457,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
28.647,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
29.017,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
39.54,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
39.56,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1
37.805,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
37.426,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
29.836,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0
39.703,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
39.839,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0
40.014,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
39.318,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
27.275,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1
37.173,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
37.754,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
37.82,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
39.333,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1
37.19,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
39.417,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1
29.203,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1
39.747,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
36.578,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
37.788,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1
28.234,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1
29.044,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1
29.584,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
39.35,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
37.486,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
36.62,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
39.603,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
29.206,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0
29.364,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
29.498,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
37.035,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
37.835,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
37.564,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1
29.229,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
29.122,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0
39.79,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1
27.257,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
37.818,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
28.262,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0
38.944,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
37.679,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0
27.609,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0
36.818,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
36.973,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
36.912,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1
29.297,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
29.695,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0
38.938,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1
29.466,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0
38.746,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
29.356,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
37.212,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1
39.895,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1
29.279,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
29.08,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
30.091,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1
39.121,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
29.685,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0
27.891,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1
29.493,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
37.021,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1
36.967,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
27.653,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
37.082,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
37.862,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
29.118,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
38.915,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
29.812,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0
27.388,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
27.651,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0
29.313,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
29.548,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
37.399,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0
39.436,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0
29.215,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
36.987,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0
39.109,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
27.82,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
40.06,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
29.379,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
38.578,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0
37.797,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0
39.978,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
27.485,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
28.162,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1
29.303,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
28.056,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
36.791,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1
27.458,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
37.235,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
37.501,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
29.889,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0
37.384,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
28.055,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1
29.603,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
39.4,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1
29.179,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1
29.182,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
28.223,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
28.177,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
28.089,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
38.763,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
37.515,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1
27.938,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1
39.963,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
27.258,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0
39.271,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0
29.813,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1
27.876,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
27.418,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
29.496,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
27.735,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
27.82,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
36.918,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
37.155,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
38.989,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0
37.755,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
29.3,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
37.053,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1
29.703,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
39.666,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
39.63,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
27.239,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
39.592,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
29.816,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0
39.425,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
37.211,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
27.563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
27.559,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1
39.979,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
39.311,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1
37.929,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
28.088,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
28.009,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
27.646,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
37.486,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
27.572,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1
37.557,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
28.686,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
27.137,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
39.431,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1
28.341,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
27.731,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
36.989,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1
27.552,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
29.341,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0
39.791,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
37.717,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0
39.241,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0
27.98,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
27.672,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
36.947,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
39.41,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1
39.647,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
37.718,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0
37.893,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
28.822,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
37.787,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
38.868,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1
36.827,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
37.163,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
29.106,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1
39.294,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0
39.241,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1
30.006,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
27.659,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1
37.351,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1
27.911,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
28.958,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
38.86,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1
39.93,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
27.017,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
37.398,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
27.689,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38.786,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
37.487,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
37.225,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
37.291,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1
29.221,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
28.218,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1
27.055,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
29.59,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
28.043,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0
36.834,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1
36.964,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1
27.285,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
28.993,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
37.551,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
27.923,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
36.656,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
37.159,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
29.567,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
29.424,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
28.861,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
39.367,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1
37.961,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1
39.532,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1
29.147,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
29.224,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0
29.585,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0
40.047,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
37.466,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
27.467,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
39.273,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1
27.64,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
36.889,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
37.063,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0
28.122,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1
27.908,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1
38.637,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
37.411,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
29.571,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0
37.583,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0
29.729,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1
27.509,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0
37.135,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
29.077,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
38.111,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1
39.91,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1
29.758,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1
28.199,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
29.334,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0
29.931,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0
39.031,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
28.783,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
27.18,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
39.888,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
37.648,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0
39.248,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0
29.775,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0
29.494,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
27.507,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
29.094,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
27.841,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
28.891,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
29.615,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
27.911,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
29.494,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1
27.863,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1
36.818,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
27.577,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0
29.372,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
27.232,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
36.994,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
37.906,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1
39.35,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1
37.334,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0
27.991,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0
38.912,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
29.083,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1
39.634,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1
37.588,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
38.836,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
36.835,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
38.833,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
39.867,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
37.91,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
27.94,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1
37.861,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0
29.917,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
39.223,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0
27.983,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
36.94,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
36.911,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0
27.408,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
39.294,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
37.406,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
29.531,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1
29.855,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1
37.515,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
27.623,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
39.552,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1
36.43,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
27.377,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
39.342,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
39.351,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
28.298,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1
29.628,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
29.1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
28.175,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1
27.066,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1
39.101,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
39.083,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0
37.661,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
37.402,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
37.383,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1
27.717,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0
29.034,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1
39.82,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0
27.075,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
37.982,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
28.211,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
27.786,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
37.694,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
40.062,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
27.814,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
39.752,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1
37.315,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
37.583,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0
37.579,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
37.477,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1
27.775,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
38.424,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
29.261,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1
39.342,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
29.964,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
28.033,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
26.884,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0
38.639,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
28.175,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
27.849,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0
29.22,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1
39.371,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0
37.272,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1
38.037,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
39.257,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1
27.614,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
29.23,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0
